list_x=30 	y=30 	off time=57 	active=0
list_x=270 	y=150 	off time=1 	active=1
list_x=300 	y=150 	off time=147 	active=0
list_x=330 	y=150 	off time=121 	active=0
list_x=360 	y=150 	off time=78 	active=0
list_x=390 	y=150 	off time=137 	active=0
list_x=420 	y=150 	off time=108 	active=0
list_x=450 	y=150 	off time=177 	active=0
list_x=480 	y=150 	off time=147 	active=0
list_x=510 	y=150 	off time=44 	active=0
list_x=540 	y=150 	off time=154 	active=0
list_x=570 	y=150 	off time=109 	active=0
list_x=600 	y=150 	off time=231 	active=0
list_x=630 	y=150 	off time=245 	active=0
list_x=660 	y=150 	off time=175 	active=0
list_x=690 	y=150 	off time=135 	active=0
list_x=30 	y=180 	off time=48 	active=0
list_x=60 	y=180 	off time=142 	active=0
list_x=90 	y=180 	off time=149 	active=0
list_x=120 	y=180 	off time=218 	active=0
list_x=150 	y=180 	off time=162 	active=0
list_x=180 	y=180 	off time=10 	active=0
list_x=210 	y=180 	off time=57 	active=0
list_x=240 	y=180 	off time=94 	active=0
list_x=270 	y=180 	off time=8 	active=0
list_x=300 	y=180 	off time=145 	active=0
list_x=330 	y=180 	off time=218 	active=0
list_x=360 	y=180 	off time=113 	active=0
list_x=390 	y=180 	off time=30 	active=0
list_x=420 	y=180 	off time=6 	active=0
list_x=450 	y=180 	off time=212 	active=0
list_x=480 	y=180 	off time=192 	active=0
list_x=510 	y=180 	off time=115 	active=0
list_x=540 	y=180 	off time=82 	active=0
list_x=570 	y=180 	off time=102 	active=0
list_x=600 	y=180 	off time=17 	active=0
list_x=630 	y=180 	off time=71 	active=0
list_x=660 	y=180 	off time=195 	active=0
list_x=690 	y=180 	off time=212 	active=0
list_x=30 	y=210 	off time=171 	active=0
list_x=60 	y=210 	off time=151 	active=0
list_x=90 	y=210 	off time=90 	active=0
list_x=120 	y=210 	off time=81 	active=0
list_x=150 	y=210 	off time=238 	active=0
list_x=180 	y=210 	off time=57 	active=0
list_x=210 	y=210 	off time=116 	active=0
list_x=240 	y=210 	off time=40 	active=0
list_x=270 	y=210 	off time=140 	active=0
list_x=300 	y=210 	off time=179 	active=0
list_x=330 	y=210 	off time=85 	active=0
list_x=360 	y=210 	off time=6 	active=0
list_x=390 	y=210 	off time=222 	active=0
list_x=420 	y=210 	off time=98 	active=0
list_x=450 	y=210 	off time=95 	active=0
list_x=480 	y=210 	off time=69 	active=0
list_x=510 	y=210 	off time=204 	active=0
list_x=540 	y=210 	off time=223 	active=0
list_x=570 	y=210 	off time=39 	active=1
list_x=600 	y=210 	off time=10 	active=0
list_x=630 	y=210 	off time=155 	active=0
list_x=660 	y=210 	off time=126 	active=0
list_x=690 	y=210 	off time=123 	active=0
list_x=30 	y=240 	off time=6 	active=0
list_x=60 	y=240 	off time=63 	active=0
list_x=90 	y=240 	off time=20 	active=0
list_x=120 	y=240 	off time=238 	active=0
list_x=150 	y=240 	off time=94 	active=0
list_x=180 	y=240 	off time=220 	active=0
list_x=210 	y=240 	off time=94 	active=0
list_x=240 	y=240 	off time=116 	active=0
list_x=270 	y=240 	off time=34 	active=0
list_x=300 	y=240 	off time=226 	active=0
list_x=330 	y=240 	off time=144 	active=0
list_x=360 	y=240 	off time=113 	active=0
list_x=390 	y=240 	off time=238 	active=0
list_x=420 	y=240 	off time=94 	active=0
list_x=450 	y=240 	off time=90 	active=0
list_x=480 	y=240 	off time=50 	active=0
list_x=510 	y=240 	off time=159 	active=0
list_x=540 	y=240 	off time=123 	active=0
list_x=570 	y=240 	off time=197 	active=0
list_x=600 	y=240 	off time=135 	active=0
list_x=630 	y=240 	off time=217 	active=0
list_x=660 	y=240 	off time=22 	active=0
list_x=690 	y=240 	off time=39 	active=1
list_x=30 	y=270 	off time=247 	active=0
list_x=60 	y=270 	off time=135 	active=0
list_x=90 	y=270 	off time=246 	active=0
list_x=120 	y=270 	off time=135 	active=0
list_x=150 	y=270 	off time=123 	active=0
list_x=180 	y=270 	off time=170 	active=0
list_x=210 	y=270 	off time=144 	active=0
list_x=240 	y=270 	off time=218 	active=0
list_x=270 	y=270 	off time=235 	active=0
list_x=300 	y=270 	off time=165 	active=0
list_x=330 	y=270 	off time=125 	active=0
list_x=360 	y=270 	off time=34 	active=0
list_x=390 	y=270 	off time=42 	active=0
list_x=420 	y=270 	off time=11 	active=0
list_x=450 	y=270 	off time=179 	active=0
list_x=480 	y=270 	off time=152 	active=0
list_x=510 	y=270 	off time=244 	active=0
list_x=540 	y=270 	off time=45 	active=0
list_x=570 	y=270 	off time=68 	active=0
list_x=600 	y=270 	off time=146 	active=0
list_x=630 	y=270 	off time=192 	active=0
list_x=660 	y=270 	off time=65 	active=0
list_x=690 	y=270 	off time=241 	active=0
list_x=30 	y=300 	off time=33 	active=0
list_x=60 	y=300 	off time=169 	active=0
list_x=90 	y=300 	off time=147 	active=0
list_x=120 	y=300 	off time=53 	active=0
list_x=150 	y=300 	off time=47 	active=0
list_x=180 	y=300 	off time=75 	active=0
list_x=210 	y=300 	off time=210 	active=0
list_x=240 	y=300 	off time=162 	active=0
list_x=270 	y=300 	off time=211 	active=0
list_x=300 	y=300 	off time=58 	active=0
list_x=330 	y=300 	off time=127 	active=0
list_x=360 	y=300 	off time=11 	active=0
list_x=390 	y=300 	off time=125 	active=0
list_x=420 	y=300 	off time=85 	active=0
list_x=450 	y=300 	off time=118 	active=0
list_x=480 	y=300 	off time=245 	active=0
list_x=510 	y=300 	off time=26 	active=0
list_x=540 	y=300 	off time=17 	active=0
list_x=570 	y=300 	off time=189 	active=0
list_x=600 	y=300 	off time=124 	active=0
list_x=630 	y=300 	off time=81 	active=0
list_x=660 	y=300 	off time=56 	active=0
list_x=690 	y=300 	off time=51 	active=0
list_x=30 	y=330 	off time=122 	active=0
list_x=60 	y=330 	off time=60 	active=0
list_x=90 	y=330 	off time=94 	active=0
list_x=120 	y=330 	off time=234 	active=0
list_x=150 	y=330 	off time=5 	active=0
list_x=180 	y=330 	off time=39 	active=1
list_x=210 	y=330 	off time=157 	active=0
list_x=240 	y=330 	off time=15 	active=0
list_x=270 	y=330 	off time=193 	active=0
list_x=300 	y=330 	off time=19 	active=0
list_x=330 	y=330 	off time=180 	active=0
list_x=360 	y=330 	off time=205 	active=0
list_x=390 	y=330 	off time=105 	active=0
list_x=420 	y=330 	off time=6 	active=0
list_x=450 	y=330 	off time=213 	active=0
list_x=480 	y=330 	off time=2 	active=0
list_x=510 	y=330 	off time=176 	active=0
list_x=540 	y=330 	off time=108 	active=0
list_x=570 	y=330 	off time=249 	active=0
list_x=600 	y=330 	off time=81 	active=0
list_x=630 	y=330 	off time=94 	active=0
list_x=660 	y=330 	off time=138 	active=0
list_x=690 	y=330 	off time=58 	active=0
list_x=30 	y=360 	off time=247 	active=0
list_x=60 	y=360 	off time=151 	active=0
list_x=90 	y=360 	off time=99 	active=0
list_x=120 	y=360 	off time=203 	active=0
list_x=150 	y=360 	off time=231 	active=0
list_x=180 	y=360 	off time=31 	active=0
list_x=210 	y=360 	off time=14 	active=0
list_x=240 	y=360 	off time=169 	active=0
list_x=270 	y=360 	off time=25 	active=1
list_x=300 	y=360 	off time=9 	active=0
list_x=330 	y=360 	off time=180 	active=0
list_x=360 	y=360 	off time=179 	active=0
list_x=390 	y=360 	off time=223 	active=0
list_x=420 	y=360 	off time=54 	active=0
list_x=450 	y=360 	off time=10 	active=0
list_x=480 	y=360 	off time=237 	active=0
list_x=510 	y=360 	off time=45 	active=0
list_x=540 	y=360 	off time=67 	active=0
list_x=570 	y=360 	off time=25 	active=1
list_x=600 	y=360 	off time=200 	active=0
list_x=630 	y=360 	off time=6 	active=0
list_x=660 	y=360 	off time=64 	active=0
list_x=690 	y=360 	off time=97 	active=0
list_x=30 	y=390 	off time=148 	active=0
list_x=60 	y=390 	off time=204 	active=0
list_x=90 	y=390 	off time=50 	active=0
list_x=120 	y=390 	off time=150 	active=0
list_x=150 	y=390 	off time=226 	active=0
list_x=180 	y=390 	off time=162 	active=0
list_x=210 	y=390 	off time=54 	active=0
list_x=240 	y=390 	off time=47 	active=0
list_x=270 	y=390 	off time=4 	active=0
list_x=300 	y=390 	off time=131 	active=0
list_x=330 	y=390 	off time=248 	active=0
list_x=360 	y=390 	off time=65 	active=0
list_x=390 	y=390 	off time=128 	active=0
list_x=420 	y=390 	off time=199 	active=0
list_x=450 	y=390 	off time=209 	active=0
list_x=480 	y=390 	off time=129 	active=0
list_x=510 	y=390 	off time=53 	active=0
list_x=540 	y=390 	off time=233 	active=0
list_x=570 	y=390 	off time=197 	active=0
list_x=600 	y=390 	off time=107 	active=0
list_x=630 	y=390 	off time=23 	active=0
list_x=660 	y=390 	off time=72 	active=0
list_x=690 	y=390 	off time=55 	active=0
list_x=30 	y=420 	off time=176 	active=0
list_x=60 	y=420 	off time=53 	active=0
list_x=90 	y=420 	off time=224 	active=0
list_x=120 	y=420 	off time=130 	active=0
list_x=150 	y=420 	off time=116 	active=0
list_x=180 	y=420 	off time=150 	active=0
list_x=210 	y=420 	off time=194 	active=0
list_x=240 	y=420 	off time=120 	active=0
list_x=270 	y=420 	off time=35 	active=0
list_x=300 	y=420 	off time=16 	active=0
list_x=330 	y=420 	off time=148 	active=0
list_x=360 	y=420 	off time=155 	active=0
list_x=390 	y=420 	off time=133 	active=0
list_x=420 	y=420 	off time=57 	active=0
list_x=450 	y=420 	off time=76 	active=0
list_x=480 	y=420 	off time=178 	active=0
list_x=510 	y=420 	off time=16 	active=0
list_x=540 	y=420 	off time=107 	active=0
list_x=570 	y=420 	off time=211 	active=0
list_x=600 	y=420 	off time=128 	active=0
list_x=630 	y=420 	off time=114 	active=0
list_x=660 	y=420 	off time=69 	active=0
list_x=690 	y=420 	off time=237 	active=0
list_x=30 	y=450 	off time=133 	active=0
list_x=60 	y=450 	off time=91 	active=0
list_x=90 	y=450 	off time=220 	active=0
list_x=120 	y=450 	off time=12 	active=0
list_x=150 	y=450 	off time=133 	active=0
list_x=180 	y=450 	off time=197 	active=0
list_x=210 	y=450 	off time=31 	active=0
list_x=240 	y=450 	off time=88 	active=0
list_x=270 	y=450 	off time=89 	active=0
list_x=300 	y=450 	off time=123 	active=0
list_x=330 	y=450 	off time=127 	active=0
list_x=360 	y=450 	off time=54 	active=0
list_x=390 	y=450 	off time=108 	active=0
list_x=420 	y=450 	off time=200 	active=0
list_x=450 	y=450 	off time=4 	active=0
list_x=480 	y=450 	off time=210 	active=0
list_x=510 	y=450 	off time=165 	active=0
list_x=540 	y=450 	off time=197 	active=0
list_x=570 	y=450 	off time=230 	active=0
list_x=600 	y=450 	off time=230 	active=0
list_x=630 	y=450 	off time=205 	active=0
list_x=660 	y=450 	off time=46 	active=0
list_x=690 	y=450 	off time=107 	active=0
list_x=30 	y=480 	off time=238 	active=0
list_x=60 	y=480 	off time=0 	active=0
list_x=90 	y=480 	off time=176 	active=0
list_x=120 	y=480 	off time=35 	active=0
list_x=150 	y=480 	off time=107 	active=0
list_x=180 	y=480 	off time=113 	active=0
list_x=210 	y=480 	off time=114 	active=0
list_x=240 	y=480 	off time=93 	active=0
list_x=270 	y=480 	off time=110 	active=0
list_x=300 	y=480 	off time=104 	active=0
list_x=330 	y=480 	off time=168 	active=0
list_x=360 	y=480 	off time=107 	active=0
list_x=390 	y=480 	off time=85 	active=0
list_x=420 	y=480 	off time=229 	active=0
list_x=450 	y=480 	off time=15 	active=0
list_x=480 	y=480 	off time=63 	active=0
list_x=510 	y=480 	off time=102 	active=0
list_x=540 	y=480 	off time=167 	active=0
list_x=570 	y=480 	off time=143 	active=0
list_x=600 	y=480 	off time=169 	active=0
list_x=630 	y=480 	off time=217 	active=0
list_x=660 	y=480 	off time=247 	active=0
list_x=690 	y=480 	off time=19 	active=0
list_x=30 	y=510 	off time=145 	active=0
list_x=60 	y=510 	off time=53 	active=0
list_x=90 	y=510 	off time=223 	active=0
list_x=120 	y=510 	off time=103 	active=0
list_x=150 	y=510 	off time=248 	active=0
list_x=180 	y=510 	off time=135 	active=0
list_x=210 	y=510 	off time=158 	active=0
list_x=240 	y=510 	off time=209 	active=0
list_x=270 	y=510 	off time=156 	active=0
list_x=300 	y=510 	off time=180 	active=0
list_x=330 	y=510 	off time=74 	active=0
list_x=360 	y=510 	off time=132 	active=0
list_x=390 	y=510 	off time=223 	active=0
list_x=420 	y=510 	off time=103 	active=0
list_x=450 	y=510 	off time=147 	active=0
list_x=480 	y=510 	off time=170 	active=0
list_x=510 	y=510 	off time=200 	active=0
list_x=540 	y=510 	off time=231 	active=0
list_x=570 	y=510 	off time=230 	active=0
list_x=600 	y=510 	off time=203 	active=0
list_x=630 	y=510 	off time=150 	active=0
list_x=660 	y=510 	off time=20 	active=0
list_x=690 	y=510 	off time=33 	active=0
list_x=30 	y=540 	off time=8 	active=0
list_x=60 	y=540 	off time=3 	active=0
list_x=90 	y=540 	off time=176 	active=0
list_x=120 	y=540 	off time=200 	active=0
list_x=150 	y=540 	off time=184 	active=0
list_x=180 	y=540 	off time=30 	active=0
list_x=210 	y=540 	off time=129 	active=0
list_x=240 	y=540 	off time=82 	active=0
list_x=270 	y=540 	off time=74 	active=0
list_x=300 	y=540 	off time=49 	active=0
list_x=330 	y=540 	off time=42 	active=0
list_x=360 	y=540 	off time=249 	active=0
list_x=390 	y=540 	off time=21 	active=0
list_x=420 	y=540 	off time=60 	active=0
list_x=450 	y=540 	off time=129 	active=0
list_x=480 	y=540 	off time=233 	active=0
list_x=510 	y=540 	off time=220 	active=0
list_x=540 	y=540 	off time=40 	active=0
list_x=570 	y=540 	off time=223 	active=0
list_x=600 	y=540 	off time=150 	active=0
list_x=630 	y=540 	off time=221 	active=0
list_x=660 	y=540 	off time=229 	active=0
list_x=690 	y=540 	off time=68 	active=0
list_x=30 	y=570 	off time=246 	active=0
list_x=60 	y=570 	off time=49 	active=0
list_x=90 	y=570 	off time=230 	active=0
list_x=120 	y=570 	off time=121 	active=0
list_x=150 	y=570 	off time=26 	active=0
list_x=180 	y=570 	off time=124 	active=0
list_x=210 	y=570 	off time=244 	active=0
list_x=240 	y=570 	off time=208 	active=0
list_x=270 	y=570 	off time=196 	active=0
list_x=300 	y=570 	off time=21 	active=0
list_x=330 	y=570 	off time=64 	active=0
list_x=360 	y=570 	off time=60 	active=0
list_x=390 	y=570 	off time=98 	active=0
list_x=420 	y=570 	off time=1 	active=1
list_x=450 	y=570 	off time=190 	active=0
list_x=480 	y=570 	off time=3 	active=0
list_x=510 	y=570 	off time=51 	active=0
list_x=540 	y=570 	off time=51 	active=0
list_x=570 	y=570 	off time=205 	active=0
list_x=600 	y=570 	off time=80 	active=1
list_x=630 	y=570 	off time=168 	active=0
list_x=660 	y=570 	off time=24 	active=0
list_x=690 	y=570 	off time=149 	active=0
list_x=30 	y=600 	off time=163 	active=0
list_x=60 	y=600 	off time=70 	active=0
list_x=90 	y=600 	off time=25 	active=1
list_x=120 	y=600 	off time=12 	active=0
list_x=150 	y=600 	off time=33 	active=0
list_x=180 	y=600 	off time=38 	active=0
list_x=210 	y=600 	off time=117 	active=0
list_x=240 	y=600 	off time=8 	active=0
list_x=270 	y=600 	off time=50 	active=0
list_x=300 	y=600 	off time=74 	active=0
list_x=330 	y=600 	off time=195 	active=0
list_x=360 	y=600 	off time=7 	active=1
list_x=390 	y=600 	off time=11 	active=0
list_x=420 	y=600 	off time=190 	active=0
list_x=450 	y=600 	off time=166 	active=0
list_x=480 	y=600 	off time=160 	active=0
list_x=510 	y=600 	off time=93 	active=0
list_x=540 	y=600 	off time=53 	active=0
list_x=570 	y=600 	off time=65 	active=0
list_x=600 	y=600 	off time=210 	active=0
list_x=630 	y=600 	off time=242 	active=0
list_x=660 	y=600 	off time=153 	active=0
list_x=690 	y=600 	off time=102 	active=0
list_x=30 	y=630 	off time=57 	active=0
list_x=60 	y=630 	off time=141 	active=0
list_x=90 	y=630 	off time=160 	active=0
list_x=120 	y=630 	off time=200 	active=0
list_x=150 	y=630 	off time=49 	active=0
list_x=180 	y=630 	off time=127 	active=0
list_x=210 	y=630 	off time=171 	active=0
list_x=240 	y=630 	off time=37 	active=0
list_x=270 	y=630 	off time=164 	active=0
list_x=300 	y=630 	off time=125 	active=0
list_x=330 	y=630 	off time=141 	active=0
list_x=360 	y=630 	off time=17 	active=0
list_x=390 	y=630 	off time=98 	active=0
list_x=420 	y=630 	off time=92 	active=0
list_x=450 	y=630 	off time=65 	active=0
list_x=480 	y=630 	off time=224 	active=0
list_x=510 	y=630 	off time=195 	active=0
list_x=540 	y=630 	off time=123 	active=0
list_x=570 	y=630 	off time=220 	active=0
list_x=600 	y=630 	off time=161 	active=0
list_x=630 	y=630 	off time=239 	active=0
list_x=660 	y=630 	off time=54 	active=0
list_x=690 	y=630 	off time=55 	active=0
list_x=30 	y=660 	off time=179 	active=0
list_x=60 	y=660 	off time=3 	active=0
list_x=90 	y=660 	off time=189 	active=0
list_x=120 	y=660 	off time=166 	active=0
list_x=150 	y=660 	off time=106 	active=0
list_x=180 	y=660 	off time=54 	active=0
list_x=210 	y=660 	off time=110 	active=0
list_x=240 	y=660 	off time=148 	active=0
list_x=270 	y=660 	off time=92 	active=0
list_x=300 	y=660 	off time=220 	active=0
list_x=330 	y=660 	off time=116 	active=0
list_x=360 	y=660 	off time=80 	active=1
list_x=390 	y=660 	off time=117 	active=0
list_x=420 	y=660 	off time=102 	active=0
list_x=450 	y=660 	off time=189 	active=0
list_x=480 	y=660 	off time=198 	active=0
list_x=510 	y=660 	off time=151 	active=0
list_x=540 	y=660 	off time=61 	active=0
list_x=570 	y=660 	off time=116 	active=0
list_x=600 	y=660 	off time=141 	active=0
list_x=630 	y=660 	off time=171 	active=0
list_x=660 	y=660 	off time=228 	active=0
list_x=690 	y=660 	off time=171 	active=0
list_x=30 	y=690 	off time=161 	active=0
list_x=60 	y=690 	off time=45 	active=0
list_x=90 	y=690 	off time=120 	active=0
list_x=120 	y=690 	off time=240 	active=0
list_x=150 	y=690 	off time=158 	active=0
list_x=180 	y=690 	off time=203 	active=0
list_x=210 	y=690 	off time=127 	active=0
list_x=240 	y=690 	off time=100 	active=0
list_x=270 	y=690 	off time=211 	active=0
list_x=300 	y=690 	off time=63 	active=0
list_x=330 	y=690 	off time=94 	active=0
list_x=360 	y=690 	off time=33 	active=0
list_x=390 	y=690 	off time=227 	active=0
list_x=420 	y=690 	off time=77 	active=0
list_x=450 	y=690 	off time=45 	active=0
list_x=480 	y=690 	off time=31 	active=0
list_x=510 	y=690 	off time=192 	active=0
list_x=540 	y=690 	off time=16 	active=0
list_x=570 	y=690 	off time=6 	active=0
list_x=600 	y=690 	off time=15 	active=0
list_x=630 	y=690 	off time=174 	active=0
list_x=660 	y=690 	off time=101 	active=0
list_x=690 	y=690 	off time=97 	active=0
leaf x480 y60 is 0
leaf x150 y90 is 0
leaf x450 y120 is 0
leaf x270 y150 is 0
leaf x120 y210 is 1
leaf x630 y300 is 1
leaf x600 y330 is 1
leaf x270 y360 is 0
leaf x570 y360 is 0
leaf x60 y480 is 1
leaf x420 y570 is 0
leaf x90 y600 is 0
leaf x360 y600 is 0
frame=82
list_x=30 	y=30 	off time=57 	active=0
list_x=60 	y=30 	off time=249 	active=0
list_x=90 	y=30 	off time=73 	active=0
list_x=120 	y=30 	off time=158 	active=0
list_x=150 	y=30 	off time=180 	active=0
list_x=180 	y=30 	off time=22 	active=0
list_x=210 	y=30 	off time=44 	active=0
list_x=240 	y=30 	off time=128 	active=0
list_x=270 	y=30 	off time=173 	active=0
list_x=300 	y=30 	off time=209 	active=0
list_x=330 	y=30 	off time=190 	active=0
list_x=360 	y=30 	off time=165 	active=0
list_x=390 	y=30 	off time=242 	active=0
list_x=420 	y=30 	off time=42 	active=0
list_x=450 	y=30 	off time=237 	active=0
list_x=480 	y=30 	off time=3 	active=0
list_x=510 	y=30 	off time=77 	active=0
list_x=540 	y=30 	off time=229 	active=0
list_x=570 	y=30 	off time=90 	active=0
list_x=600 	y=30 	off time=112 	active=0
list_x=630 	y=30 	off time=53 	active=0
list_x=660 	y=30 	off time=169 	active=0
list_x=690 	y=30 	off time=209 	active=0
list_x=30 	y=60 	off time=157 	active=0
